topology,ny_variant,V,eta,theta,r0,delta_V,stability_type
Nil3,REE,0.0,5.0,1.0,,,type-III
Nil3,REE,0.0,5.0,2.0,,,type-III
Nil3,REE,0.0,5.0,3.0,,,type-III
Nil3,REE,0.0,5.0,4.0,,,type-III
Nil3,REE,0.0,5.0,5.0,,,type-III
Nil3,REE,1.0,-5.0,0.0,,,type-III
Nil3,REE,1.0,-5.0,1.0,16.1006137069454,332979.0709570745,type-I
Nil3,REE,1.0,-5.0,2.0,40.59108862798072,14827933.867545165,type-I
Nil3,REE,1.0,-5.0,3.0,62.655342097936945,59833245.484190576,type-I
Nil3,REE,1.0,-5.0,4.0,84.3343318998716,150269472.04093096,type-I
Nil3,REE,1.0,-5.0,5.0,105.87088607590773,301296782.1860932,type-I
Nil3,REE,1.0,-4.0,0.0,,,type-III
Nil3,REE,1.0,-4.0,1.0,13.123247415240016,183815.27298217878,type-I
Nil3,REE,1.0,-4.0,2.0,32.99201927031106,7971690.51224177,type-I
Nil3,REE,1.0,-4.0,3.0,50.91485505836323,32121267.544031385,type-I
Nil3,REE,1.0,-4.0,4.0,68.52708437238446,80640555.82805876,type-I
Nil3,REE,1.0,-4.0,5.0,86.02440639949185,161658164.11818454,type-I
Nil3,REE,1.0,-3.0,0.0,,,type-III
Nil3,REE,1.0,-3.0,1.0,10.158721454266884,88490.20750588093,type-I
Nil3,REE,1.0,-3.0,2.0,25.396822468594635,3645378.4943550746,type-I
Nil3,REE,1.0,-3.0,3.0,39.176809995217326,14646496.95273805,type-I
Nil3,REE,1.0,-3.0,4.0,52.72162992815887,36741300.24444489,type-I
Nil3,REE,1.0,-3.0,5.0,66.17935330083566,73627049.28133246,type-I
Nil3,REE,1.0,-2.0,0.0,,,type-III
Nil3,REE,1.0,-2.0,1.0,7.221617368184278,34607.262757463875,type-I
Nil3,REE,1.0,-2.0,2.0,17.810426617838335,1265178.836857128,type-I
Nil3,REE,1.0,-2.0,3.0,27.444330348264717,5046492.375532058,type-I
Nil3,REE,1.0,-2.0,4.0,36.920282730155634,12634115.178465419,type-I
Nil3,REE,1.0,-2.0,5.0,46.33755843838195,25294037.25820666,type-I
Nil3,REE,1.0,-1.0,0.0,,,type-III
Nil3,REE,1.0,-1.0,1.0,4.358147216420433,10045.331030010746,type-I
Nil3,REE,1.0,-1.0,2.0,10.252116607242884,247284.01141824815,type-I
Nil3,REE,1.0,-1.0,3.0,15.729812939882017,958940.6457292362,type-I
Nil3,REE,1.0,-1.0,4.0,21.13222004198918,2381416.3424078003,type-I
Nil3,REE,1.0,-1.0,5.0,26.506327822860364,4749732.261344748,type-I
Nil3,REE,1.0,0.0,0.0,0.8660260519120093,663.1814077504818,type-II
Nil3,REE,1.0,0.0,1.0,1.7595731732678315,2431.70787117641,type-II
Nil3,REE,1.0,0.0,2.0,2.923232042010633,8185.3055519177215,type-II
Nil3,REE,1.0,0.0,3.0,4.179449501239844,21394.50206720141,type-II
Nil3,REE,1.0,0.0,4.0,5.470435672007871,45709.06249462784,type-II
Nil3,REE,1.0,0.0,5.0,6.777330113351001,84810.75647848085,type-II
Nil3,REE,1.0,1.0,0.0,,,type-III
Nil3,REE,1.0,1.0,1.0,,,type-III
Nil3,REE,1.0,1.0,2.0,,,type-III
Nil3,REE,1.0,1.0,3.0,,,type-III
Nil3,REE,1.0,1.0,4.0,,,type-III
Nil3,REE,1.0,1.0,5.0,,,type-III
Nil3,REE,1.0,2.0,0.0,,,type-III
Nil3,REE,1.0,2.0,1.0,,,type-III
Nil3,REE,1.0,2.0,2.0,,,type-III
Nil3,REE,1.0,2.0,3.0,,,type-III
Nil3,REE,1.0,2.0,4.0,,,type-III
Nil3,REE,1.0,2.0,5.0,,,type-III
Nil3,REE,1.0,3.0,0.0,,,type-III
Nil3,REE,1.0,3.0,1.0,,,type-III
Nil3,REE,1.0,3.0,2.0,,,type-III
Nil3,REE,1.0,3.0,3.0,,,type-III
Nil3,REE,1.0,3.0,4.0,,,type-III
Nil3,REE,1.0,3.0,5.0,,,type-III
Nil3,REE,1.0,4.0,0.0,,,type-III
Nil3,REE,1.0,4.0,1.0,,,type-III
Nil3,REE,1.0,4.0,2.0,,,type-III
Nil3,REE,1.0,4.0,3.0,,,type-III
Nil3,REE,1.0,4.0,4.0,,,type-III
Nil3,REE,1.0,4.0,5.0,,,type-III
Nil3,REE,1.0,5.0,0.0,,,type-III
Nil3,REE,1.0,5.0,1.0,,,type-III
Nil3,REE,1.0,5.0,2.0,,,type-III
Nil3,REE,1.0,5.0,3.0,,,type-III
Nil3,REE,1.0,5.0,4.0,,,type-III
Nil3,REE,1.0,5.0,5.0,,,type-III
Nil3,REE,2.0,-5.0,0.0,,,type-III
Nil3,REE,2.0,-5.0,1.0,8.050305937285126,166502.9866118766,type-I
Nil3,REE,2.0,-5.0,2.0,20.29554522948283,7414161.895344838,type-I
Nil3,REE,2.0,-5.0,3.0,31.32767107844525,29916244.885571685,type-I
Nil3,REE,2.0,-5.0,4.0,42.16716681434888,75135382.58486646,type-I
Nil3,REE,2.0,-5.0,5.0,52.93544292803058,150649035.16377476,type-I
Nil3,REE,2.0,-4.0,0.0,,,type-III
Nil3,REE,2.0,-4.0,1.0,6.561624997811938,91913.80789424457,type-I
Nil3,REE,2.0,-4.0,2.0,16.49600977212274,3985970.4304285035,type-I
Nil3,REE,2.0,-4.0,3.0,25.457427286457957,16060380.475031713,type-I
Nil3,REE,2.0,-4.0,4.0,34.26354164104462,40320700.359593734,type-I
Nil3,REE,2.0,-4.0,5.0,43.01220362191908,80829502.47854751,type-I
Nil3,REE,2.0,-3.0,0.0,,,type-III
Nil3,REE,2.0,-3.0,1.0,5.079360851489313,44245.53842314979,type-I
Nil3,REE,2.0,-3.0,2.0,12.698410507675618,1822759.2421035867,type-I
Nil3,REE,2.0,-3.0,3.0,19.588404146717803,7323094.220423763,type-I
Nil3,REE,2.0,-3.0,4.0,26.36081510966971,18370895.20531379,type-I
Nil3,REE,2.0,-3.0,5.0,33.08967730226055,36813768.16521215,type-I
Nil3,REE,2.0,-2.0,0.0,,,type-III
Nil3,REE,2.0,-2.0,1.0,3.6108092678196426,17306.832085693117,type-I
Nil3,REE,2.0,-2.0,2.0,8.905213382029531,632618.8423192595,type-I
Nil3,REE,2.0,-2.0,3.0,13.722164938330215,2523165.4532019673,type-I
Nil3,REE,2.0,-2.0,4.0,18.46014094032108,6317172.06621482,type-I
Nil3,REE,2.0,-2.0,5.0,23.168780290367533,12647132.015103634,type-I
Nil3,REE,2.0,-1.0,0.0,,,type-III
Nil3,REE,2.0,-1.0,1.0,2.1790743924291296,5023.977050197036,type-I
Nil3,REE,2.0,-1.0,2.0,5.1260595833437606,123645.46722343663,type-I
Nil3,REE,2.0,-1.0,3.0,7.864906241330999,479501.5735193264,type-I
Nil3,REE,2.0,-1.0,4.0,10.566107957561362,1190738.798440381,type-I
Nil3,REE,2.0,-1.0,5.0,13.253164005267257,2374896.134490714,type-I
Nil3,REE,2.0,0.0,0.0,0.4330130665527537,325.74797671615784,type-II
Nil3,REE,2.0,0.0,1.0,0.8797866437055889,1209.8553538835154,type-II
Nil3,REE,2.0,0.0,2.0,1.46161733844991,4086.498339699684,type-II
Nil3,REE,2.0,0.0,3.0,2.089723340190033,10690.940742791501,type-II
Nil3,REE,2.0,0.0,4.0,2.7352169642770177,22848.0651019786,type-II
Nil3,REE,2.0,0.0,5.0,3.3886644882533616,42398.75623935209,type-II
Nil3,REE,2.0,1.0,0.0,,,type-III
Nil3,REE,2.0,1.0,1.0,,,type-III
Nil3,REE,2.0,1.0,2.0,,,type-III
Nil3,REE,2.0,1.0,3.0,,,type-III
Nil3,REE,2.0,1.0,4.0,,,type-III
Nil3,REE,2.0,1.0,5.0,,,type-III
Nil3,REE,2.0,2.0,0.0,,,type-III
Nil3,REE,2.0,2.0,1.0,,,type-III
Nil3,REE,2.0,2.0,2.0,,,type-III
Nil3,REE,2.0,2.0,3.0,,,type-III
Nil3,REE,2.0,2.0,4.0,,,type-III
Nil3,REE,2.0,2.0,5.0,,,type-III
Nil3,REE,2.0,3.0,0.0,,,type-III
Nil3,REE,2.0,3.0,1.0,,,type-III
Nil3,REE,2.0,3.0,2.0,,,type-III
Nil3,REE,2.0,3.0,3.0,,,type-III
Nil3,REE,2.0,3.0,4.0,,,type-III
Nil3,REE,2.0,3.0,5.0,,,type-III
Nil3,REE,2.0,4.0,0.0,,,type-III
Nil3,REE,2.0,4.0,1.0,,,type-III
Nil3,REE,2.0,4.0,2.0,,,type-III
Nil3,REE,2.0,4.0,3.0,,,type-III
Nil3,REE,2.0,4.0,4.0,,,type-III
Nil3,REE,2.0,4.0,5.0,,,type-III
Nil3,REE,2.0,5.0,0.0,,,type-III
Nil3,REE,2.0,5.0,1.0,,,type-III
Nil3,REE,2.0,5.0,2.0,,,type-III
Nil3,REE,2.0,5.0,3.0,,,type-III
Nil3,REE,2.0,5.0,4.0,,,type-III
Nil3,REE,2.0,5.0,5.0,,,type-III
Nil3,REE,3.0,-5.0,0.0,,,type-III
Nil3,REE,3.0,-5.0,1.0,5.366871235455817,111010.68043328296,type-I
Nil3,REE,3.0,-5.0,2.0,13.53036287303765,4942902.640667939,type-I
Nil3,REE,3.0,-5.0,3.0,20.8851155493044,19943908.460235115,type-I
Nil3,REE,3.0,-5.0,4.0,28.111445500195636,50090681.668393515,type-I
Nil3,REE,3.0,-5.0,5.0,35.29029614732825,100433113.95025164,type-I
Nil3,REE,3.0,-4.0,0.0,,,type-III
Nil3,REE,3.0,-4.0,1.0,4.37441580471304,61279.758923934445,type-I
Nil3,REE,3.0,-4.0,2.0,10.997338008328,2657395.501286157,type-I
Nil3,REE,3.0,-4.0,3.0,16.97161697808426,10706749.10752644,type-I
Nil3,REE,3.0,-4.0,4.0,22.842361448874154,26880744.936878335,type-I
Nil3,REE,3.0,-4.0,5.0,28.674803673420968,53886610.76494821,type-I
Nil3,REE,3.0,-3.0,0.0,,,type-III
Nil3,REE,3.0,-3.0,1.0,3.386240483882468,29497.14241696682,type-I
Nil3,REE,3.0,-3.0,2.0,8.46560749029969,1215218.2870501578,type-I
Nil3,REE,3.0,-3.0,3.0,13.058936660879253,4881958.170567787,type-I
Nil3,REE,3.0,-3.0,4.0,17.57387769612906,12247424.090267207,type-I
Nil3,REE,3.0,-3.0,5.0,22.059785863262842,24542670.998482246,type-I
Nil3,REE,3.0,-2.0,0.0,,,type-III
Nil3,REE,3.0,-2.0,1.0,2.4072058422945775,11539.876761224752,type-I
Nil3,REE,3.0,-2.0,2.0,5.936810057413643,421764.668342656,type-I
Nil3,REE,3.0,-2.0,3.0,9.148110116415568,1682055.2163916696,type-I
Nil3,REE,3.0,-2.0,4.0,12.306759621719374,4211522.424686048,type-I
Nil3,REE,3.0,-2.0,5.0,15.445854140708306,8431494.511743218,type-I
Nil3,REE,3.0,-1.0,0.0,,,type-III
Nil3,REE,3.0,-1.0,1.0,1.452715745840745,3350.0780077223735,type-I
Nil3,REE,3.0,-1.0,2.0,3.417372209803605,82432.13864240471,type-I
Nil3,REE,3.0,-1.0,3.0,5.243270979701581,319687.72030317143,type-I
Nil3,REE,3.0,-1.0,4.0,7.044073344717862,793845.1775637015,type-I
Nil3,REE,3.0,-1.0,5.0,8.835442608249584,1583282.708910359,type-I
Nil3,REE,3.0,0.0,0.0,0.2886753352082036,213.2722444321186,type-II
Nil3,REE,3.0,0.0,1.0,0.5865244031196918,802.5039908262346,type-II
Nil3,REE,3.0,0.0,2.0,0.9744106790158095,2720.092809658846,type-II
Nil3,REE,3.0,0.0,3.0,1.3931485078746102,7122.88123998793,type-II
Nil3,REE,3.0,0.0,4.0,1.823478594779725,15227.457641065987,type-II
Nil3,REE,3.0,0.0,5.0,2.2591100347490474,28261.078560936417,type-II
Nil3,REE,3.0,1.0,0.0,,,type-III
Nil3,REE,3.0,1.0,1.0,,,type-III
Nil3,REE,3.0,1.0,2.0,,,type-III
Nil3,REE,3.0,1.0,3.0,,,type-III
Nil3,REE,3.0,1.0,4.0,,,type-III
Nil3,REE,3.0,1.0,5.0,,,type-III
Nil3,REE,3.0,2.0,0.0,,,type-III
Nil3,REE,3.0,2.0,1.0,,,type-III
Nil3,REE,3.0,2.0,2.0,,,type-III
Nil3,REE,3.0,2.0,3.0,,,type-III
Nil3,REE,3.0,2.0,4.0,,,type-III
Nil3,REE,3.0,2.0,5.0,,,type-III
Nil3,REE,3.0,3.0,0.0,,,type-III
Nil3,REE,3.0,3.0,1.0,,,type-III
Nil3,REE,3.0,3.0,2.0,,,type-III
Nil3,REE,3.0,3.0,3.0,,,type-III
Nil3,REE,3.0,3.0,4.0,,,type-III
Nil3,REE,3.0,3.0,5.0,,,type-III
Nil3,REE,3.0,4.0,0.0,,,type-III
Nil3,REE,3.0,4.0,1.0,,,type-III
Nil3,REE,3.0,4.0,2.0,,,type-III
Nil3,REE,3.0,4.0,3.0,,,type-III
Nil3,REE,3.0,4.0,4.0,,,type-III
Nil3,REE,3.0,4.0,5.0,,,type-III
Nil3,REE,3.0,5.0,0.0,,,type-III
Nil3,REE,3.0,5.0,1.0,,,type-III
Nil3,REE,3.0,5.0,2.0,,,type-III
Nil3,REE,3.0,5.0,3.0,,,type-III
Nil3,REE,3.0,5.0,4.0,,,type-III
Nil3,REE,3.0,5.0,5.0,,,type-III
Nil3,REE,4.0,-5.0,0.0,,,type-III
Nil3,REE,4.0,-5.0,1.0,4.025153413904942,83264.31740020924,type-I
Nil3,REE,4.0,-5.0,2.0,10.147770346929065,3707271.5655528856,type-I
Nil3,REE,4.0,-5.0,3.0,15.663836168803716,14957738.086380934,type-I
Nil3,REE,4.0,-5.0,4.0,21.08358477288553,37568327.88759763,type-I
Nil3,REE,4.0,-5.0,5.0,26.467721715743156,75325149.1897069,type-I
Nil3,REE,4.0,-4.0,0.0,,,type-III
Nil3,REE,4.0,-4.0,1.0,3.280811731997583,45962.565225875296,type-I
Nil3,REE,4.0,-4.0,2.0,8.248004716876288,1993106.86452794,type-I
Nil3,REE,4.0,-4.0,3.0,12.72871388372248,8029931.660824085,type-I
Nil3,REE,4.0,-4.0,4.0,17.13177161486907,20160764.526379526,type-I
Nil3,REE,4.0,-4.0,5.0,21.50610306425717,40415161.533637956,type-I
Nil3,REE,4.0,-3.0,0.0,,,type-III
Nil3,REE,4.0,-3.0,1.0,2.5396811307346026,22122.814925933744,type-I
Nil3,REE,4.0,-3.0,2.0,6.349205824951634,911446.9065560752,type-I
Nil3,REE,4.0,-3.0,3.0,9.794202759688178,3661388.7931357156,type-I
Nil3,REE,4.0,-3.0,4.0,13.180407740179955,9185686.457021315,type-I
Nil3,REE,4.0,-3.0,5.0,16.544838698047844,18407119.819879595,type-I
Nil3,REE,4.0,-2.0,0.0,,,type-III
Nil3,REE,4.0,-2.0,1.0,1.805406081911239,8656.291102008363,type-I
Nil3,REE,4.0,-2.0,2.0,4.452606765185935,316336.94972704584,type-I
Nil3,REE,4.0,-2.0,3.0,6.861082887238138,1261499.1516862721,type-I
Nil3,REE,4.0,-2.0,4.0,9.230070586643839,3158696.151617122,type-I
Nil3,REE,4.0,-2.0,5.0,11.584388917758808,6323673.944097731,type-I
Nil3,REE,4.0,-1.0,0.0,,,type-III
Nil3,REE,4.0,-1.0,1.0,1.0895371903975528,2513.043180515634,type-I
Nil3,REE,4.0,-1.0,2.0,2.5630296147264664,61825.11471396784,type-I
Nil3,REE,4.0,-1.0,3.0,3.932452747175957,239780.172614725,type-I
Nil3,REE,4.0,-1.0,4.0,5.283054775094787,595397.5382389221,type-I
Nil3,REE,4.0,-1.0,5.0,6.626582198259133,1187474.9594276873,type-I
Nil3,REE,4.0,0.0,0.0,0.2165064284292734,157.03671610831637,type-II
Nil3,REE,4.0,0.0,1.0,0.4398930581238494,598.778695600245,type-II
Nil3,REE,4.0,0.0,2.0,0.7308094267976957,2036.7884794015852,type-II
Nil3,REE,4.0,0.0,3.0,1.044862404190247,5338.697971878514,type-II
Nil3,REE,4.0,0.0,4.0,1.367608431561913,11416.948442374087,type-II
Nil3,REE,4.0,0.0,5.0,1.6943325288732265,21191.982301970118,type-II
Nil3,REE,4.0,1.0,0.0,,,type-III
Nil3,REE,4.0,1.0,1.0,,,type-III
Nil3,REE,4.0,1.0,2.0,,,type-III
Nil3,REE,4.0,1.0,3.0,,,type-III
Nil3,REE,4.0,1.0,4.0,,,type-III
Nil3,REE,4.0,1.0,5.0,,,type-III
Nil3,REE,4.0,2.0,0.0,,,type-III
Nil3,REE,4.0,2.0,1.0,,,type-III
Nil3,REE,4.0,2.0,2.0,,,type-III
Nil3,REE,4.0,2.0,3.0,,,type-III
Nil3,REE,4.0,2.0,4.0,,,type-III
Nil3,REE,4.0,2.0,5.0,,,type-III
Nil3,REE,4.0,3.0,0.0,,,type-III
Nil3,REE,4.0,3.0,1.0,,,type-III
Nil3,REE,4.0,3.0,2.0,,,type-III
Nil3,REE,4.0,3.0,3.0,,,type-III
Nil3,REE,4.0,3.0,4.0,,,type-III
Nil3,REE,4.0,3.0,5.0,,,type-III
Nil3,REE,4.0,4.0,0.0,,,type-III
Nil3,REE,4.0,4.0,1.0,,,type-III
Nil3,REE,4.0,4.0,2.0,,,type-III
Nil3,REE,4.0,4.0,3.0,,,type-III
Nil3,REE,4.0,4.0,4.0,,,type-III
Nil3,REE,4.0,4.0,5.0,,,type-III
Nil3,REE,4.0,5.0,0.0,,,type-III
Nil3,REE,4.0,5.0,1.0,,,type-III
Nil3,REE,4.0,5.0,2.0,,,type-III
Nil3,REE,4.0,5.0,3.0,,,type-III
Nil3,REE,4.0,5.0,4.0,,,type-III
Nil3,REE,4.0,5.0,5.0,,,type-III
Nil3,REE,5.0,-5.0,0.0,,,type-III
Nil3,REE,5.0,-5.0,1.0,3.2201227314763394,66616.33228990067,type-I
Nil3,REE,5.0,-5.0,2.0,8.118217529059839,2965891.767876784,type-I
Nil3,REE,5.0,-5.0,3.0,12.531067670215062,11966034.132614302,type-I
Nil3,REE,5.0,-5.0,4.0,16.866865689015427,30054912.96169664,type-I
Nil3,REE,5.0,-5.0,5.0,21.174178602226853,60260367.010975845,type-I
Nil3,REE,5.0,-4.0,0.0,,,type-III
Nil3,REE,5.0,-4.0,1.0,2.624650403092712,36772.11411492585,type-I
Nil3,REE,5.0,-4.0,2.0,6.598403494278065,1594532.7424062793,type-I
Nil3,REE,5.0,-4.0,3.0,10.182969602615527,6423839.790605209,type-I
Nil3,REE,5.0,-4.0,4.0,13.705416650310646,16128774.12139115,type-I
Nil3,REE,5.0,-4.0,5.0,17.204881976150045,32332289.29586708,type-I
Nil3,REE,5.0,-3.0,0.0,,,type-III
Nil3,REE,5.0,-3.0,1.0,2.0317434586113037,17698.11511470344,type-I
Nil3,REE,5.0,-3.0,2.0,5.079365274982303,729183.3567130051,type-I
Nil3,REE,5.0,-3.0,3.0,7.8353618377467695,2929046.0857733884,type-I
Nil3,REE,5.0,-3.0,4.0,10.544324615017642,7348642.217118519,type-I
Nil3,REE,5.0,-3.0,5.0,13.235871132945913,14725787.037150953,type-I
Nil3,REE,5.0,-2.0,0.0,,,type-III
Nil3,REE,5.0,-2.0,1.0,1.4443226837718701,6926.0525188816155,type-I
Nil3,REE,5.0,-2.0,2.0,3.562084758201568,253079.8140793281,type-I
Nil3,REE,5.0,-2.0,3.0,5.488865542439232,1009164.757097365,type-I
Nil3,REE,5.0,-2.0,4.0,7.384056571157764,2526999.2265554657,type-I
Nil3,REE,5.0,-2.0,5.0,9.267512301116078,5058980.151361897,type-I
Nil3,REE,5.0,-1.0,0.0,,,type-III
Nil3,REE,5.0,-1.0,1.0,0.871629856742412,2010.7543037037549,type-I
Nil3,REE,5.0,-1.0,2.0,2.0504236680530377,49460.61318572124,type-I
Nil3,REE,5.0,-1.0,3.0,3.1459626099345437,191835.1477607921,type-I
Nil3,REE,5.0,-1.0,4.0,4.226443766121595,476328.29215832707,type-I
Nil3,REE,5.0,-1.0,5.0,5.301265618100313,949989.4810075249,type-I
Nil3,REE,5.0,0.0,0.0,0.17320517097622232,123.29789278666463,type-II
Nil3,REE,5.0,0.0,1.0,0.3519162122420537,476.50445090404,type-II
Nil3,REE,5.0,0.0,2.0,0.5846468309678943,1626.725252525571,type-II
Nil3,REE,5.0,0.0,3.0,0.83588896843465,4268.065821023949,type-II
Nil3,REE,5.0,0.0,4.0,1.0940866906378137,9130.479171979985,type-II
Nil3,REE,5.0,0.0,5.0,1.3554658725512878,16950.31923420224,type-II
Nil3,REE,5.0,1.0,0.0,,,type-III
Nil3,REE,5.0,1.0,1.0,,,type-III
Nil3,REE,5.0,1.0,2.0,,,type-III
Nil3,REE,5.0,1.0,3.0,,,type-III
Nil3,REE,5.0,1.0,4.0,,,type-III
Nil3,REE,5.0,1.0,5.0,,,type-III
Nil3,REE,5.0,2.0,0.0,,,type-III
Nil3,REE,5.0,2.0,1.0,,,type-III
Nil3,REE,5.0,2.0,2.0,,,type-III
Nil3,REE,5.0,2.0,3.0,,,type-III
Nil3,REE,5.0,2.0,4.0,,,type-III
Nil3,REE,5.0,2.0,5.0,,,type-III
Nil3,REE,5.0,3.0,0.0,,,type-III
Nil3,REE,5.0,3.0,1.0,,,type-III
Nil3,REE,5.0,3.0,2.0,,,type-III
Nil3,REE,5.0,3.0,3.0,,,type-III
Nil3,REE,5.0,3.0,4.0,,,type-III
Nil3,REE,5.0,3.0,5.0,,,type-III
Nil3,REE,5.0,4.0,0.0,,,type-III
Nil3,REE,5.0,4.0,1.0,,,type-III
Nil3,REE,5.0,4.0,2.0,,,type-III
Nil3,REE,5.0,4.0,3.0,,,type-III
Nil3,REE,5.0,4.0,4.0,,,type-III
Nil3,REE,5.0,4.0,5.0,,,type-III
Nil3,REE,5.0,5.0,0.0,,,type-III
Nil3,REE,5.0,5.0,1.0,,,type-III
Nil3,REE,5.0,5.0,2.0,,,type-III
Nil3,REE,5.0,5.0,3.0,,,type-III
Nil3,REE,5.0,5.0,4.0,,,type-III
Nil3,REE,5.0,5.0,5.0,,,type-III
